station,date,depth_m,layer,site_type,parameter,value,flag,gen_flag,org_sampid,org_id
800.8,2007-10-09,NA,,stream,specificConductance_uScm,51.1,,,S2007-772,23304
1420,2007-10-08,0,I,lake,specificConductance_uScm,76,,,S2007-768,23300
680,2007-10-08,NA,,stream,specificConductance_uScm,97.2,,,S2007-767,23299
675,2007-10-08,NA,,stream,specificConductance_uScm,34.4,,,S2007-766,23298
670.5,2007-10-08,NA,,stream,specificConductance_uScm,107.8,,,S2007-765,23297
670,2007-10-08,NA,,stream,specificConductance_uScm,144.6,,,S2007-764,23296
20,2007-10-07,0,I,lake,specificConductance_uScm,84.4,,,S2007-761,23293
60,2007-10-07,NA,,stream,specificConductance_uScm,89.1,,,S2007-763,23295
30,2007-10-07,NA,,stream,specificConductance_uScm,85.4,,,S2007-762,23294
100.1,2007-09-25,0,I,lake,specificConductance_uScm,84.1,,,S2007-737,23292
10,2007-09-22,0,I,lake,specificConductance_uScm,86.1,,,S2007-721,23291
80,2007-09-18,NA,,stream,specificConductance_uScm,85.9,,,S2007-718,23288
30,2007-09-18,NA,,stream,specificConductance_uScm,86.5,,,S2007-713,23287
90,2007-09-18,NA,,stream,specificConductance_uScm,84.6,,,S2007-719,23289
60,2007-09-17,NA,,stream,specificConductance_uScm,90,,,S2007-711,23285
110,2007-09-17,7,I,lake,specificConductance_uScm,87.5,,,S2007-710,23284
70,2007-09-17,NA,,stream,specificConductance_uScm,85.1,,,S2007-709,23283
720.1,2007-09-17,NA,,stream,specificConductance_uScm,97.4,,,S2007-704,23282
750,2007-09-16,NA,,stream,specificConductance_uScm,63.7,,,S2007-701,23279
760,2007-09-16,NA,,stream,specificConductance_uScm,28.1,,,S2007-703,23281
200,2007-09-11,4,E,lake,specificConductance_uScm,84.5,,,S2007-671,23267
200,2007-09-11,11,M,lake,specificConductance_uScm,84.7,,,S2007-673,23269
200,2007-09-11,16,H,lake,specificConductance_uScm,85.4,,,S2007-675,23271
210,2007-09-11,4,E,lake,specificConductance_uScm,84.5,,,S2007-678,23273
210,2007-09-11,12,M,lake,specificConductance_uScm,84.6,,,S2007-679,23274
210,2007-09-11,22,H,lake,specificConductance_uScm,85.4,,,S2007-680,23275
220,2007-09-11,4,E,lake,specificConductance_uScm,84.2,,,S2007-682,23276
800.8,2007-09-11,NA,,stream,specificConductance_uScm,50,,,S2007-669,23265
220,2007-09-11,20,H,lake,specificConductance_uScm,83.4,,,S2007-684,23278
800.5,2007-09-11,NA,,stream,specificConductance_uScm,53.8,,,S2007-668,23264
220,2007-09-11,12,M,lake,specificConductance_uScm,82.8,,,S2007-683,23277
790.4,2007-09-11,NA,,stream,specificConductance_uScm,36.1,,,S2007-667,23263
790.2,2007-09-11,NA,,stream,specificConductance_uScm,41.2,,,S2007-666,23262
1115,2007-09-11,0,I,lake,specificConductance_uScm,63.8,,,S2007-670,23266
515.1,2007-09-10,NA,,stream,specificConductance_uScm,700,,,S2007-652,23252
510,2007-09-10,NA,,stream,specificConductance_uScm,138.5,,,S2007-651,23251
788,2007-09-10,NA,,stream,specificConductance_uScm,120.9,,,S2007-654,23254
790,2007-09-10,NA,,stream,specificConductance_uScm,58.5,,,S2007-655,23255
800,2007-09-10,NA,,stream,specificConductance_uScm,69.8,,,S2007-656,23256
805,2007-09-10,NA,,stream,specificConductance_uScm,128.1,,,S2007-658,23258
830,2007-09-10,NA,,stream,specificConductance_uScm,324,,,S2007-659,23259
835,2007-09-10,NA,,stream,specificConductance_uScm,1048,,,S2007-660,23260
1420,2007-09-10,0,I,lake,specificConductance_uScm,86.2,,,S2007-661,23261
505,2007-09-10,NA,,stream,specificConductance_uScm,118.3,,,S2007-650,23250
680,2007-09-04,NA,,stream,specificConductance_uScm,216,,,S2007-638,23249
675,2007-09-04,NA,,stream,specificConductance_uScm,180.4,,,S2007-637,23248
670.5,2007-09-04,NA,,stream,specificConductance_uScm,108.7,,,S2007-636,23247
670,2007-09-04,NA,,stream,specificConductance_uScm,201,,,S2007-635,23246
10,2007-09-03,0,I,lake,specificConductance_uScm,86.9,,,S2007-634,23245
70,2007-08-22,NA,,stream,specificConductance_uScm,84.8,,,S2007-601,23241
90,2007-08-22,NA,,stream,specificConductance_uScm,84,,,S2007-604,23244
80,2007-08-22,NA,,stream,specificConductance_uScm,84.7,,,S2007-602,23242
20,2007-08-21,3,I,lake,specificConductance_uScm,84.6,,,S2007-564,22951
830.15,2007-08-21,NA,,stream,specificConductance_uScm,295,,,S2007-560,22948
830.2,2007-08-21,NA,,stream,specificConductance_uScm,277,,,S2007-561,22949
110,2007-08-21,7,I,lake,specificConductance_uScm,86.6,,,S2007-565,22952
720.1,2007-08-20,NA,,stream,specificConductance_uScm,117.8,,,S2007-548,22946
30,2007-08-20,NA,,stream,specificConductance_uScm,85.5,,,S2007-559,22947
100.1,2007-08-20,7,I,lake,specificConductance_uScm,84.3,,,S2007-563,22950
1420,2007-08-15,0,I,lake,specificConductance_uScm,74.3,,,S2007-537,23048
800.5,2007-08-15,NA,,stream,specificConductance_uScm,48,,,S2007-535,23046
790.4,2007-08-15,NA,,stream,specificConductance_uScm,39.1,,,S2007-534,23045
790.2,2007-08-15,NA,,stream,specificConductance_uScm,38.1,,,S2007-533,23044
1115,2007-08-15,0,I,lake,specificConductance_uScm,42.7,suspect,,S2007-536,23047
835,2007-08-14,NA,,stream,specificConductance_uScm,1103,,,S2007-508,23024
830,2007-08-14,NA,,stream,specificConductance_uScm,300,,,S2007-507,23023
805,2007-08-14,NA,,stream,specificConductance_uScm,112.5,,,S2007-506,23022
800,2007-08-14,NA,,stream,specificConductance_uScm,80.5,,,S2007-505,23021
1417,2007-08-14,0,I,lake,specificConductance_uScm,335,,,S2007-510,23026
1418,2007-08-14,0,I,lake,specificConductance_uScm,234,,,S2007-512,23028
750,2007-08-14,NA,,stream,specificConductance_uScm,73.7,,,S2007-504,23020
200,2007-08-14,3,E,lake,specificConductance_uScm,84.2,,,S2007-513,23029
200,2007-08-14,10,M,lake,specificConductance_uScm,84,,,S2007-514,23030
200,2007-08-14,16,H,lake,specificConductance_uScm,85.2,,,S2007-515,23031
210,2007-08-14,4,E,lake,specificConductance_uScm,83.9,,,S2007-517,23032
210,2007-08-14,8,M,lake,specificConductance_uScm,83.5,,,S2007-519,23034
210,2007-08-14,20,H,lake,specificConductance_uScm,85,,,S2007-521,23036
220,2007-08-14,3,E,lake,specificConductance_uScm,83.9,,,S2007-525,23038
230,2007-08-14,18,H,lake,specificConductance_uScm,82.1,,,S2007-531,23043
230,2007-08-14,11,M,lake,specificConductance_uScm,83.2,,,S2007-530,23042
1410,2007-08-14,0,I,lake,specificConductance_uScm,45,suspect,,S2007-509,23025
230,2007-08-14,4,E,lake,specificConductance_uScm,83.8,,,S2007-529,23041
220,2007-08-14,20,H,lake,specificConductance_uScm,82.9,,,S2007-527,23040
220,2007-08-14,10,M,lake,specificConductance_uScm,83.5,,,S2007-526,23039
505,2007-08-13,NA,,stream,specificConductance_uScm,113.1,,,S2007-496,23016
510,2007-08-13,NA,,stream,specificConductance_uScm,265,,,S2007-498,23018
670,2007-08-09,NA,,stream,specificConductance_uScm,108.8,,,S2007-485,23011
670.5,2007-08-09,NA,,stream,specificConductance_uScm,167.1,,,S2007-486,23012
680,2007-08-09,NA,,stream,specificConductance_uScm,165.6,,,S2007-488,23014
675,2007-08-09,NA,,stream,specificConductance_uScm,68.7,,,S2007-487,23013
610,2007-08-06,NA,,stream,specificConductance_uScm,85.2,,,S2007-467,23010
790,2007-08-06,NA,,stream,specificConductance_uScm,61.7,,,S2007-453,23009
788,2007-08-06,NA,,stream,specificConductance_uScm,126.9,,,S2007-452,23008
10,2007-07-23,0,I,lake,specificConductance_uScm,87.3,,,S2007-420,23007
70,2007-07-18,NA,,stream,specificConductance_uScm,82.8,,,S2007-384,23006
20,2007-07-17,3,I,lake,specificConductance_uScm,83.4,,,S2007-378,23003
60,2007-07-17,NA,,stream,specificConductance_uScm,86.6,,,S2007-377,23002
90,2007-07-17,NA,,stream,specificConductance_uScm,83.1,,,S2007-380,23005
80,2007-07-17,NA,,stream,specificConductance_uScm,82.4,,,S2007-379,23004
210,2007-07-16,22,H,lake,specificConductance_uScm,84.2,,,S2007-356,22988
30,2007-07-16,NA,,stream,specificConductance_uScm,82.7,,,S2007-348,22981
200,2007-07-16,3,E,lake,specificConductance_uScm,82,,,S2007-350,22983
200,2007-07-16,10,M,lake,specificConductance_uScm,84,,,S2007-351,22984
200,2007-07-16,16,H,lake,specificConductance_uScm,84.3,,,S2007-352,22985
210,2007-07-16,10,M,lake,specificConductance_uScm,83.9,,,S2007-355,22987
220,2007-07-16,3,E,lake,specificConductance_uScm,82.2,,,S2007-358,22989
220,2007-07-16,8,M,lake,specificConductance_uScm,83.3,,,S2007-360,22991
220,2007-07-16,16,H,lake,specificConductance_uScm,82.8,,,S2007-362,22993
230,2007-07-16,3,E,lake,specificConductance_uScm,83,,,S2007-366,22995
230,2007-07-16,8,M,lake,specificConductance_uScm,82.9,,,S2007-367,22996
230,2007-07-16,16,H,lake,specificConductance_uScm,81.3,,,S2007-368,22997
750,2007-07-16,NA,,stream,specificConductance_uScm,64.2,,,S2007-370,22998
788,2007-07-16,NA,,stream,specificConductance_uScm,129.9,,,S2007-371,22999
790,2007-07-16,NA,,stream,specificConductance_uScm,50.3,,,S2007-372,23000
110,2007-07-16,7,I,lake,specificConductance_uScm,87,,,S2007-373,23001
210,2007-07-16,4,E,lake,specificConductance_uScm,82.3,,,S2007-354,22986
515.1,2007-07-12,NA,,stream,specificConductance_uScm,247,,,S2007-329,22980
790.2,2007-07-11,NA,,stream,specificConductance_uScm,36.9,,,S2007-316,22972
510,2007-07-11,NA,,stream,specificConductance_uScm,70.4,,,S2007-328,22979
800.8,2007-07-11,NA,,stream,specificConductance_uScm,32.1,,,S2007-319,22975
1115,2007-07-11,0,I,lake,specificConductance_uScm,40.6,suspect,,S2007-320,22976
1420,2007-07-11,0,I,lake,specificConductance_uScm,71.5,,,S2007-321,22977
505,2007-07-11,NA,,stream,specificConductance_uScm,108.1,,,S2007-327,22978
790.4,2007-07-11,NA,,stream,specificConductance_uScm,31.9,,,S2007-317,22973
800.5,2007-07-11,NA,,stream,specificConductance_uScm,38.4,,,S2007-318,22974
610,2007-07-10,NA,,stream,specificConductance_uScm,82.1,,,S2007-306,22963
805,2007-07-10,NA,,stream,specificConductance_uScm,69.4,,,S2007-305,22962
830.15,2007-07-10,NA,,stream,specificConductance_uScm,303,,,S2007-308,22965
830.2,2007-07-10,NA,,stream,specificConductance_uScm,237,,,S2007-309,22966
1410,2007-07-10,0,I,lake,specificConductance_uScm,22,suspect,,S2007-310,22967
1417,2007-07-10,0,I,lake,specificConductance_uScm,233,,,S2007-311,22968
1418,2007-07-10,0,I,lake,specificConductance_uScm,264,,,S2007-312,22969
540,2007-07-10,NA,,stream,specificConductance_uScm,27.7,,,S2007-314,22970
800,2007-07-10,NA,,stream,specificConductance_uScm,45.2,,,S2007-304,22961
835,2007-07-09,NA,,stream,specificConductance_uScm,989,,,S2007-278,22958
670,2007-07-09,NA,,stream,specificConductance_uScm,106.7,,,S2007-273,22953
670.5,2007-07-09,NA,,stream,specificConductance_uScm,156.1,,,S2007-274,22954
675,2007-07-09,NA,,stream,specificConductance_uScm,97.5,,,S2007-275,22955
830,2007-07-09,NA,,stream,specificConductance_uScm,318,,,S2007-277,22957
720.1,2007-07-09,NA,,stream,specificConductance_uScm,110.3,,,S2007-292,22959
680,2007-07-09,NA,,stream,specificConductance_uScm,164.3,,,S2007-276,22956
90,2007-06-19,NA,,stream,specificConductance_uScm,82.4,,,S2007-204,22942
80,2007-06-19,NA,,stream,specificConductance_uScm,82.8,,,S2007-203,22941
60,2007-06-19,NA,,stream,specificConductance_uScm,84,,,S2007-196,22940
30,2007-06-19,NA,,stream,specificConductance_uScm,83.3,,,S2007-206,22944
70,2007-06-19,NA,,stream,specificConductance_uScm,80.4,,,S2007-207,22945
110,2007-06-19,0,I,lake,specificConductance_uScm,84.9,,,S2007-205,22943
20,2007-06-18,0,I,lake,specificConductance_uScm,83.2,,,S2007-169,22937
10,2007-06-17,0,I,lake,specificConductance_uScm,90.6,,,S2007-159,22935
100.1,2007-06-17,0,I,lake,specificConductance_uScm,82.7,,,S2007-195,22939
210,2007-06-11,7,M,lake,specificConductance_uScm,82.9,,,S2007-144,22924
200,2007-06-11,3,E,lake,specificConductance_uScm,83.6,,,S2007-139,22920
200,2007-06-11,8,M,lake,specificConductance_uScm,83.8,,,S2007-140,22921
210,2007-06-11,4,E,lake,specificConductance_uScm,83.4,,,S2007-143,22923
210,2007-06-11,10,H,lake,specificConductance_uScm,84.9,,,S2007-145,22925
220,2007-06-11,8,M,lake,specificConductance_uScm,82.1,,,S2007-148,22927
220,2007-06-11,16,H,lake,specificConductance_uScm,82.3,,,S2007-149,22928
230,2007-06-11,2,E,lake,specificConductance_uScm,81.5,,,S2007-151,22929
230,2007-06-11,7,M,lake,specificConductance_uScm,81.6,,,S2007-153,22931
230,2007-06-11,16,H,lake,specificConductance_uScm,80.9,,,S2007-155,22933
200,2007-06-11,14,H,lake,specificConductance_uScm,84.6,,,S2007-141,22922
220,2007-06-11,1,E,lake,specificConductance_uScm,82.6,,,S2007-147,22926
750,2007-06-10,NA,,stream,specificConductance_uScm,48.5,,,S2007-117,22917
540,2007-06-10,NA,,stream,specificConductance_uScm,24.9,,,S2007-116,22916
760,2007-06-10,NA,,stream,specificConductance_uScm,21.8,,,S2007-118,22918
1420,2007-06-07,0,I,lake,specificConductance_uScm,69.7,,,S2007-115,22915
790.4,2007-06-06,NA,,stream,specificConductance_uScm,24,,,S2007-100,22903
510,2007-06-06,NA,,stream,specificConductance_uScm,82.5,,,S2007-114,22914
505,2007-06-06,NA,,stream,specificConductance_uScm,103.9,,,S2007-113,22913
830.2,2007-06-06,NA,,stream,specificConductance_uScm,237,,,S2007-110,22911
830.15,2007-06-06,NA,,stream,specificConductance_uScm,340,,,S2007-109,22910
610,2007-06-06,NA,,stream,specificConductance_uScm,82.6,,,S2007-108,22909
790.2,2007-06-06,NA,,stream,specificConductance_uScm,29,,,S2007-99,22902
800.5,2007-06-06,NA,,stream,specificConductance_uScm,29,,,S2007-101,22904
515.1,2007-06-05,NA,,stream,specificConductance_uScm,487,,,S2007-81,22892
835,2007-06-05,NA,,stream,specificConductance_uScm,378,,,S2007-86,22897
788,2007-06-05,NA,,stream,specificConductance_uScm,88,,,S2007-87,22898
790,2007-06-05,NA,,stream,specificConductance_uScm,36,,,S2007-88,22899
720.1,2007-06-05,NA,,stream,specificConductance_uScm,72,,,S2007-98,22901
805,2007-06-05,NA,,stream,specificConductance_uScm,70,,,S2007-83,22894
800,2007-06-05,NA,,stream,specificConductance_uScm,36.9,,,S2007-82,22893
670,2007-06-05,NA,,stream,specificConductance_uScm,103,,,S2007-104,22905
670.5,2007-06-05,NA,,stream,specificConductance_uScm,103.3,,,S2007-105,22906
675,2007-06-05,NA,,stream,specificConductance_uScm,75.1,,,S2007-106,22907
680,2007-06-05,NA,,stream,specificConductance_uScm,25,,,S2007-107,22908
830,2007-06-05,NA,,stream,specificConductance_uScm,268,,,S2007-85,22896
670,2007-05-15,NA,,stream,specificConductance_uScm,102.5,,,S2007-59,22888
670.5,2007-05-15,NA,,stream,specificConductance_uScm,100.6,,,S2007-60,22889
680,2007-05-15,NA,,stream,specificConductance_uScm,71.9,,,S2007-62,22891
675,2007-05-15,NA,,stream,specificConductance_uScm,43.6,,,S2007-61,22890
790,2007-05-14,NA,,stream,specificConductance_uScm,39.9,,,S2007-41,22887
788,2007-05-14,NA,,stream,specificConductance_uScm,121.3,,,S2007-40,22886
510,2007-05-09,NA,,stream,specificConductance_uScm,83.3,,,S2007-39,22885
505,2007-05-09,NA,,stream,specificConductance_uScm,91.3,,,S2007-38,22884
750,2007-05-08,NA,,stream,specificConductance_uScm,48.6,,,S2007-29,22875
610,2007-05-08,NA,,stream,specificConductance_uScm,83.8,,,S2007-26,22872
515.1,2007-05-08,NA,,stream,specificConductance_uScm,636,,,S2007-25,22871
830.15,2007-05-08,NA,,stream,specificConductance_uScm,275,,,S2007-27,22873
830.2,2007-05-08,NA,,stream,specificConductance_uScm,195.5,,,S2007-28,22874
830,2007-05-08,NA,,stream,specificConductance_uScm,231,,,S2007-31,22877
835,2007-05-08,NA,,stream,specificConductance_uScm,560,,,S2007-32,22878
1410,2007-05-08,0,I,lake,specificConductance_uScm,21.5,suspect,,S2007-34,22880
1418,2007-05-08,0,I,lake,specificConductance_uScm,161,,,S2007-36,22882
1417,2007-05-08,0,I,lake,specificConductance_uScm,205,,,S2007-35,22881
760,2007-05-08,NA,,stream,specificConductance_uScm,20.3,,,S2007-30,22876
1115,2007-05-07,0,I,lake,specificConductance_uScm,34.8,suspect,,S2007-20,22866
720.1,2007-05-07,NA,,stream,specificConductance_uScm,90.6,,,S2007-24,22870
790.2,2007-05-07,NA,,stream,specificConductance_uScm,31,,,S2007-16,22862
790.4,2007-05-07,NA,,stream,specificConductance_uScm,26,,,S2007-17,22863
800.8,2007-05-07,NA,,stream,specificConductance_uScm,27.9,,,S2007-19,22865
800,2007-05-07,NA,,stream,specificConductance_uScm,47.5,,,S2007-22,22868
805,2007-05-07,NA,,stream,specificConductance_uScm,72.1,,,S2007-23,22869
800.5,2007-05-07,NA,,stream,specificConductance_uScm,32.1,,,S2007-18,22864
540,2007-05-06,NA,,stream,specificConductance_uScm,25.8,,,S2007-15,22861
1420,2007-05-01,0,I,lake,specificConductance_uScm,65.1,,,S2007-13,22859
110,2006-10-10,7,I,lake,specificConductance_uScm,90.6,,,S2006-722,22858
200,2006-10-09,16,H,lake,specificConductance_uScm,93.8,,,S2006-702,22852
100.1,2006-10-09,7,I,lake,specificConductance_uScm,88.4,,,S2006-721,22857
200,2006-10-09,13,M,lake,specificConductance_uScm,93,,,S2006-700,22850
200,2006-10-09,6,E,lake,specificConductance_uScm,88.1,,,S2006-698,22848
210,2006-10-09,6,E,lake,specificConductance_uScm,87.8,,,S2006-704,22854
210,2006-10-09,22,H,lake,specificConductance_uScm,94.1,,,S2006-706,22856
210,2006-10-09,13,M,lake,specificConductance_uScm,93,,,S2006-705,22855
70,2006-10-08,NA,,stream,specificConductance_uScm,89.6,,,S2006-697,22847
1418,2006-10-08,0,I,lake,specificConductance_uScm,195.7,,,S2006-696,22846
1417,2006-10-08,0,I,lake,specificConductance_uScm,132.4,,,S2006-695,22845
1410,2006-10-08,0,I,lake,specificConductance_uScm,25.4,suspect,,S2006-694,22844
1420,2006-10-04,0,I,lake,specificConductance_uScm,74.3,,,S2006-693,22843
760,2006-10-04,NA,,stream,specificConductance_uScm,25.1,,,S2006-692,22842
750,2006-10-04,NA,,stream,specificConductance_uScm,44,,,S2006-691,22841
790.4,2006-10-03,NA,,stream,specificConductance_uScm,33.1,,,S2006-680,22831
30,2006-10-03,NA,,stream,specificConductance_uScm,88.2,,,S2006-685,22836
800.5,2006-10-03,NA,,stream,specificConductance_uScm,34.1,,,S2006-682,22833
800.8,2006-10-03,NA,,stream,specificConductance_uScm,29.6,,,S2006-683,22834
1115,2006-10-03,0,I,lake,specificConductance_uScm,42.1,suspect,,S2006-684,22835
790,2006-10-03,NA,,stream,specificConductance_uScm,46.5,,,S2006-687,22838
80,2006-10-03,NA,,stream,specificConductance_uScm,87.8,,,S2006-689,22839
90,2006-10-03,NA,,stream,specificConductance_uScm,87.2,,,S2006-690,22840
788,2006-10-03,NA,,stream,specificConductance_uScm,98.9,,,S2006-686,22837
790.2,2006-10-03,NA,,stream,specificConductance_uScm,38.8,,,S2006-679,22830
670.5,2006-10-02,NA,,stream,specificConductance_uScm,106.4,,,S2006-665,22816
800,2006-10-02,NA,,stream,specificConductance_uScm,45.4,,,S2006-661,22812
670,2006-10-02,NA,,stream,specificConductance_uScm,114.3,,,S2006-664,22815
675,2006-10-02,NA,,stream,specificConductance_uScm,22.2,,,S2006-667,22818
680,2006-10-02,NA,,stream,specificConductance_uScm,78,,,S2006-668,22819
830,2006-10-02,NA,,stream,specificConductance_uScm,236,,,S2006-669,22820
835,2006-10-02,NA,,stream,specificConductance_uScm,355,,,S2006-670,22821
830.2,2006-10-02,NA,,stream,specificConductance_uScm,203,,,S2006-678,22829
510,2006-10-02,NA,,stream,specificConductance_uScm,69.1,,,S2006-673,22824
610,2006-10-02,NA,,stream,specificConductance_uScm,87.7,,,S2006-674,22825
515.1,2006-10-02,NA,,stream,specificConductance_uScm,348,,,S2006-675,22826
720.1,2006-10-02,NA,,stream,specificConductance_uScm,60.1,,,S2006-676,22827
805,2006-10-02,NA,,stream,specificConductance_uScm,75.1,,,S2006-662,22813
830.15,2006-10-02,NA,,stream,specificConductance_uScm,205,,,S2006-677,22828
505,2006-10-02,NA,,stream,specificConductance_uScm,96.8,,,S2006-672,22823
20,2006-10-01,3,I,lake,specificConductance_uScm,86.9,,,S2006-656,22811
1417,2006-09-12,0,I,lake,specificConductance_uScm,241,,,S2006-608,NA
1410,2006-09-12,0,I,lake,specificConductance_uScm,69.1,,,S2006-607,NA
1418,2006-09-12,0,I,lake,specificConductance_uScm,196.2,,,S2006-609,NA
210,2006-09-11,20,H,lake,specificConductance_uScm,94.1,,,S2006-589,NA
200,2006-09-11,11,M,lake,specificConductance_uScm,92.9,,,S2006-584,NA
200,2006-09-11,14,H,lake,specificConductance_uScm,93.8,,,S2006-585,NA
210,2006-09-11,4,E,lake,specificConductance_uScm,87.1,,,S2006-587,NA
210,2006-09-11,10,M,lake,specificConductance_uScm,91.6,,,S2006-588,NA
220,2006-09-11,4,E,lake,specificConductance_uScm,87.5,,,S2006-591,NA
220,2006-09-11,12,M,lake,specificConductance_uScm,91.5,,,S2006-592,NA
220,2006-09-11,20,H,lake,specificConductance_uScm,94.6,,,S2006-593,NA
230,2006-09-11,4,E,lake,specificConductance_uScm,87.7,,,S2006-595,NA
230,2006-09-11,16,H,lake,specificConductance_uScm,90.2,,,S2006-597,NA
200,2006-09-11,4,E,lake,specificConductance_uScm,86.8,,,S2006-583,NA
230,2006-09-11,11,M,lake,specificConductance_uScm,89.9,,,S2006-596,NA
510,2006-09-06,NA,,stream,specificConductance_uScm,88.2,,,S2006-556,22797
80,2006-09-06,NA,,stream,specificConductance_uScm,87.5,,,S2006-568,22809
790.4,2006-09-06,NA,,stream,specificConductance_uScm,31.3,,,S2006-561,22802
790.2,2006-09-06,NA,,stream,specificConductance_uScm,39.2,,,S2006-560,22801
