datetime,depth,observation,variable,site_id
2021-12-11T00:00:00Z,1,NA,temperature,sunp
2021-12-12T00:00:00Z,1,NA,temperature,sunp
2021-12-13T00:00:00Z,1,NA,temperature,sunp
2021-12-14T00:00:00Z,1,NA,temperature,sunp
2021-12-15T00:00:00Z,1,NA,temperature,sunp
2021-12-16T00:00:00Z,1,NA,temperature,sunp
2021-12-17T00:00:00Z,1,NA,temperature,sunp
2021-12-18T00:00:00Z,1,NA,temperature,sunp
2021-12-19T00:00:00Z,1,NA,temperature,sunp
2021-12-20T00:00:00Z,1,NA,temperature,sunp
2021-12-21T00:00:00Z,1,NA,temperature,sunp
2021-12-22T00:00:00Z,1,NA,temperature,sunp
2021-12-23T00:00:00Z,1,NA,temperature,sunp
2021-12-24T00:00:00Z,1,NA,temperature,sunp
2021-12-25T00:00:00Z,1,NA,temperature,sunp
2021-12-26T00:00:00Z,1,NA,temperature,sunp
2021-12-27T00:00:00Z,1,NA,temperature,sunp
2021-12-28T00:00:00Z,1,NA,temperature,sunp
2021-12-29T00:00:00Z,1,NA,temperature,sunp
2021-12-30T00:00:00Z,1,NA,temperature,sunp
2021-12-31T00:00:00Z,1,NA,temperature,sunp
2022-01-01T00:00:00Z,1,NA,temperature,sunp
2022-01-02T00:00:00Z,1,NA,temperature,sunp
2022-01-03T00:00:00Z,1,NA,temperature,sunp
2022-01-04T00:00:00Z,1,NA,temperature,sunp
2022-01-05T00:00:00Z,1,NA,temperature,sunp
2022-01-06T00:00:00Z,1,NA,temperature,sunp
2022-01-07T00:00:00Z,1,NA,temperature,sunp
2022-01-08T00:00:00Z,1,NA,temperature,sunp
2022-01-09T00:00:00Z,1,NA,temperature,sunp
2022-01-10T00:00:00Z,1,NA,temperature,sunp
2022-01-11T00:00:00Z,1,NA,temperature,sunp
2022-01-12T00:00:00Z,1,NA,temperature,sunp
2022-01-13T00:00:00Z,1,NA,temperature,sunp
2022-01-14T00:00:00Z,1,NA,temperature,sunp
2022-01-15T00:00:00Z,1,NA,temperature,sunp
2022-01-16T00:00:00Z,1,NA,temperature,sunp
2022-01-17T00:00:00Z,1,NA,temperature,sunp
2022-01-18T00:00:00Z,1,NA,temperature,sunp
2022-01-19T00:00:00Z,1,NA,temperature,sunp
2022-01-20T00:00:00Z,1,NA,temperature,sunp
2022-01-21T00:00:00Z,1,NA,temperature,sunp
2022-01-22T00:00:00Z,1,NA,temperature,sunp
2022-01-23T00:00:00Z,1,NA,temperature,sunp
2022-01-24T00:00:00Z,1,NA,temperature,sunp
2022-01-25T00:00:00Z,1,NA,temperature,sunp
2022-01-26T00:00:00Z,1,NA,temperature,sunp
2022-01-27T00:00:00Z,1,NA,temperature,sunp
2022-01-28T00:00:00Z,1,NA,temperature,sunp
2022-01-29T00:00:00Z,1,NA,temperature,sunp
2022-01-30T00:00:00Z,1,NA,temperature,sunp
2022-01-31T00:00:00Z,1,NA,temperature,sunp
2022-02-01T00:00:00Z,1,NA,temperature,sunp
2022-02-02T00:00:00Z,1,NA,temperature,sunp
2022-02-03T00:00:00Z,1,NA,temperature,sunp
2022-02-04T00:00:00Z,1,NA,temperature,sunp
2022-02-05T00:00:00Z,1,NA,temperature,sunp
2022-02-06T00:00:00Z,1,NA,temperature,sunp
2022-02-07T00:00:00Z,1,NA,temperature,sunp
2022-02-08T00:00:00Z,1,NA,temperature,sunp
2022-02-09T00:00:00Z,1,NA,temperature,sunp
2022-02-10T00:00:00Z,1,NA,temperature,sunp
2022-02-11T00:00:00Z,1,NA,temperature,sunp
2022-02-12T00:00:00Z,1,NA,temperature,sunp
2022-02-13T00:00:00Z,1,NA,temperature,sunp
2022-02-14T00:00:00Z,1,NA,temperature,sunp
2022-02-15T00:00:00Z,1,NA,temperature,sunp
2022-02-16T00:00:00Z,1,NA,temperature,sunp
2022-02-17T00:00:00Z,1,NA,temperature,sunp
2022-02-18T00:00:00Z,1,NA,temperature,sunp
2022-02-19T00:00:00Z,1,NA,temperature,sunp
2022-02-20T00:00:00Z,1,NA,temperature,sunp
2022-02-21T00:00:00Z,1,NA,temperature,sunp
2022-02-22T00:00:00Z,1,NA,temperature,sunp
