datetime,site_id,variable,depth,observation
2022-04-28T00:00:00Z,SUGG,temperature,0.25,26.222916666666663
2022-04-28T00:00:00Z,SUGG,temperature,0.5,26.167291666666667
2022-04-28T00:00:00Z,SUGG,temperature,0.75,26.017708333333335
2022-04-28T00:00:00Z,SUGG,temperature,1,25.69875
2022-05-15T00:00:00Z,SUGG,temperature,0,28.989791666666665
2022-05-15T00:00:00Z,SUGG,temperature,0.25,28.335
2022-05-15T00:00:00Z,SUGG,temperature,0.5,26.941458333333333
2022-05-15T00:00:00Z,SUGG,temperature,0.75,25.692291666666662
2022-05-15T00:00:00Z,SUGG,temperature,1,25.312916666666663
2022-06-07T00:00:00Z,SUGG,temperature,0,30.598958333333332
2022-06-07T00:00:00Z,SUGG,temperature,0.25,29.854791666666667
2022-06-07T00:00:00Z,SUGG,temperature,0.5,29.002708333333334
2022-06-07T00:00:00Z,SUGG,temperature,0.75,28.66375
2022-06-07T00:00:00Z,SUGG,temperature,1,28.499791666666667
2022-08-02T00:00:00Z,SUGG,temperature,0,33.053958333333334
2022-08-02T00:00:00Z,SUGG,temperature,0.25,32.92104166666667
2022-08-02T00:00:00Z,SUGG,temperature,0.5,32.604375
2022-08-02T00:00:00Z,SUGG,temperature,0.75,31.774375
2022-08-02T00:00:00Z,SUGG,temperature,1,31.158958333333334
2022-09-11T00:00:00Z,SUGG,temperature,0,29.42
2022-09-11T00:00:00Z,SUGG,temperature,0.25,29.29
2022-09-11T00:00:00Z,SUGG,temperature,0.5,29.00531914893617
2022-09-11T00:00:00Z,SUGG,temperature,0.75,28.335208333333338
2022-09-11T00:00:00Z,SUGG,temperature,1,28.185625
2022-10-05T00:00:00Z,SUGG,temperature,0,24.153125
2022-10-05T00:00:00Z,SUGG,temperature,0.25,23.926458333333333
2022-10-05T00:00:00Z,SUGG,temperature,0.5,23.46875
2022-10-05T00:00:00Z,SUGG,temperature,0.75,23.091041666666666
2022-10-05T00:00:00Z,SUGG,temperature,1,22.964375
2022-10-21T00:00:00Z,SUGG,temperature,0,21.27375
2022-10-21T00:00:00Z,SUGG,temperature,0.25,21.286458333333332
2022-10-21T00:00:00Z,SUGG,temperature,0.5,21.27
2022-10-21T00:00:00Z,SUGG,temperature,0.75,21.206041666666668
2022-10-21T00:00:00Z,SUGG,temperature,1,21.081666666666667
2022-11-14T00:00:00Z,SUGG,temperature,0,20.956666666666667
2022-11-14T00:00:00Z,SUGG,temperature,0.25,20.981875
2022-11-14T00:00:00Z,SUGG,temperature,0.5,20.976875
2022-11-14T00:00:00Z,SUGG,temperature,0.75,20.962291666666665
2022-11-14T00:00:00Z,SUGG,temperature,1,20.937916666666663
2022-12-01T00:00:00Z,SUGG,temperature,0,19.841458333333332
2022-12-01T00:00:00Z,SUGG,temperature,0.25,19.864791666666665
2022-12-01T00:00:00Z,SUGG,temperature,0.5,19.867083333333333
2022-12-01T00:00:00Z,SUGG,temperature,0.75,19.863958333333333
2022-12-01T00:00:00Z,SUGG,temperature,1,19.854791666666667
2022-12-08T00:00:00Z,SUGG,temperature,0,21.790416666666665
2022-12-08T00:00:00Z,SUGG,temperature,0.25,21.548125
2022-12-08T00:00:00Z,SUGG,temperature,0.5,20.702708333333337
2022-12-08T00:00:00Z,SUGG,temperature,0.75,20.044375
2022-12-08T00:00:00Z,SUGG,temperature,1,19.63125
2022-12-16T00:00:00Z,SUGG,temperature,0,19.426875
2022-12-16T00:00:00Z,SUGG,temperature,0.25,19.370208333333338
2022-12-16T00:00:00Z,SUGG,temperature,0.5,19.286875
2022-12-16T00:00:00Z,SUGG,temperature,0.75,19.223333333333333
2022-12-16T00:00:00Z,SUGG,temperature,1,19.186875
2022-12-24T00:00:00Z,SUGG,temperature,0,14.164791666666666
2022-12-24T00:00:00Z,SUGG,temperature,0.25,14.2025
2022-12-24T00:00:00Z,SUGG,temperature,0.5,14.209791666666666
2022-12-24T00:00:00Z,SUGG,temperature,0.75,14.213125
2022-12-24T00:00:00Z,SUGG,temperature,1,14.208958333333332
2023-01-09T00:00:00Z,SUGG,temperature,0,16.557916666666667
2023-01-09T00:00:00Z,SUGG,temperature,0.25,16.503541666666667
2023-01-09T00:00:00Z,SUGG,temperature,0.5,16.399583333333332
2023-01-09T00:00:00Z,SUGG,temperature,0.75,16.2175
2023-01-09T00:00:00Z,SUGG,temperature,1,15.822916666666666
2023-01-10T00:00:00Z,SUGG,temperature,0,16.455
2023-01-10T00:00:00Z,SUGG,temperature,0.25,16.385416666666668
2023-01-10T00:00:00Z,SUGG,temperature,0.5,16.261666666666667
2023-01-10T00:00:00Z,SUGG,temperature,0.75,16.126041666666666
2023-01-10T00:00:00Z,SUGG,temperature,1,16.005
2023-01-17T00:00:00Z,SUGG,temperature,0,13.759791666666668
2023-01-17T00:00:00Z,SUGG,temperature,0.25,13.69
2023-01-17T00:00:00Z,SUGG,temperature,0.5,13.376875
2023-01-17T00:00:00Z,SUGG,temperature,0.75,13.168541666666666
2023-01-17T00:00:00Z,SUGG,temperature,1,13.060208333333334
2023-01-26T00:00:00Z,SUGG,temperature,0,17.22479166666667
2023-01-26T00:00:00Z,SUGG,temperature,0.25,17.228958333333335
2023-01-26T00:00:00Z,SUGG,temperature,0.5,17.22125
2023-01-26T00:00:00Z,SUGG,temperature,0.75,17.2125
2023-01-26T00:00:00Z,SUGG,temperature,1,17.198541666666667
2023-02-02T00:00:00Z,SUGG,temperature,0,21.461666666666662
2023-02-02T00:00:00Z,SUGG,temperature,0.25,21.313958333333332
2023-02-02T00:00:00Z,SUGG,temperature,0.5,20.615
2023-02-02T00:00:00Z,SUGG,temperature,0.75,19.51723404255319
2023-02-02T00:00:00Z,SUGG,temperature,1,18.05468085106383
2023-02-18T00:00:00Z,SUGG,temperature,0,19.338958333333338
2023-02-18T00:00:00Z,SUGG,temperature,0.25,19.360833333333332
2023-02-18T00:00:00Z,SUGG,temperature,0.5,19.360208333333333
2023-02-18T00:00:00Z,SUGG,temperature,0.75,19.356041666666663
2023-02-18T00:00:00Z,SUGG,temperature,1,19.347708333333333
2023-02-19T00:00:00Z,SUGG,temperature,0,18.94375
2023-02-19T00:00:00Z,SUGG,temperature,0.25,18.729791666666667
2023-02-19T00:00:00Z,SUGG,temperature,0.5,18.609583333333333
2023-02-19T00:00:00Z,SUGG,temperature,0.75,18.526666666666667
2023-02-19T00:00:00Z,SUGG,temperature,1,18.360208333333333
2023-02-26T00:00:00Z,SUGG,temperature,0,24.281041666666667
2023-02-26T00:00:00Z,SUGG,temperature,0.25,24.241875
2023-02-26T00:00:00Z,SUGG,temperature,0.5,24.081458333333337
2023-02-26T00:00:00Z,SUGG,temperature,0.75,23.632291666666667
2023-02-26T00:00:00Z,SUGG,temperature,1,22.968541666666667
2023-02-27T00:00:00Z,SUGG,temperature,0,23.728125
2023-02-27T00:00:00Z,SUGG,temperature,0.25,23.73125
2023-02-27T00:00:00Z,SUGG,temperature,0.5,23.721041666666668
2023-02-27T00:00:00Z,SUGG,temperature,0.75,23.699166666666667
2023-02-27T00:00:00Z,SUGG,temperature,1,23.366875
2023-03-14T00:00:00Z,SUGG,temperature,0,21.781041666666667
2023-03-14T00:00:00Z,SUGG,temperature,0.25,21.796458333333337
2023-03-14T00:00:00Z,SUGG,temperature,0.5,21.788125
2023-03-14T00:00:00Z,SUGG,temperature,0.75,21.778333333333332
2023-03-14T00:00:00Z,SUGG,temperature,1,21.760208333333335
2023-03-22T00:00:00Z,SUGG,temperature,0,20.004791666666662
2023-03-22T00:00:00Z,SUGG,temperature,0.25,19.74
2023-03-22T00:00:00Z,SUGG,temperature,0.5,19.368333333333332
2023-03-22T00:00:00Z,SUGG,temperature,0.75,19.086458333333333
2023-03-22T00:00:00Z,SUGG,temperature,1,18.82125
2023-03-30T00:00:00Z,SUGG,temperature,0,23.715208333333333
2023-03-30T00:00:00Z,SUGG,temperature,0.25,23.718541666666667
2023-03-30T00:00:00Z,SUGG,temperature,0.5,23.69375
2023-03-30T00:00:00Z,SUGG,temperature,0.75,23.648541666666667
2023-03-30T00:00:00Z,SUGG,temperature,1,23.565
2023-04-15T00:00:00Z,SUGG,temperature,0,25.910833333333333
2023-04-15T00:00:00Z,SUGG,temperature,0.25,25.349166666666665
2023-04-15T00:00:00Z,SUGG,temperature,0.5,24.9025
2023-04-15T00:00:00Z,SUGG,temperature,0.75,24.172083333333333
2023-04-15T00:00:00Z,SUGG,temperature,1,23.97
2023-05-02T00:00:00Z,SUGG,temperature,0,24.99148936170213
2023-05-02T00:00:00Z,SUGG,temperature,0.25,24.98851063829787
