datetime,site_id,variable,depth,observation
2021-09-25T00:00:00Z,ccre,temperature,12,11.779927291666668
2021-09-25T00:00:00Z,ccre,temperature,13,11.616007916666666
2021-10-02T00:00:00Z,ccre,temperature,2,22.873291458333338
2021-10-02T00:00:00Z,ccre,temperature,3,22.54264951388889
2021-10-02T00:00:00Z,ccre,temperature,4,22.27497319444445
2021-10-02T00:00:00Z,ccre,temperature,5,22.169384027777777
2021-10-02T00:00:00Z,ccre,temperature,6,22.103526111111112
2021-10-02T00:00:00Z,ccre,temperature,7,21.98551326388889
2021-10-02T00:00:00Z,ccre,temperature,8,21.538485347222224
2021-10-02T00:00:00Z,ccre,temperature,9,20.183251875
2021-10-02T00:00:00Z,ccre,temperature,10,14.086236944444444
2021-10-02T00:00:00Z,ccre,temperature,11,12.585628333333334
2021-10-02T00:00:00Z,ccre,temperature,12,11.886257291666666
2021-10-02T00:00:00Z,ccre,temperature,13,11.715289166666668
2021-10-18T00:00:00Z,ccre,temperature,2,20.57068236111111
2021-10-18T00:00:00Z,ccre,temperature,3,20.60996048611111
2021-10-18T00:00:00Z,ccre,temperature,4,20.58833472222222
2021-10-18T00:00:00Z,ccre,temperature,5,20.550159444444443
2021-10-18T00:00:00Z,ccre,temperature,6,20.541775694444446
2021-10-18T00:00:00Z,ccre,temperature,7,20.518643333333333
2021-10-18T00:00:00Z,ccre,temperature,8,20.40859361111111
2021-10-18T00:00:00Z,ccre,temperature,9,20.316686319444443
2021-10-18T00:00:00Z,ccre,temperature,10,14.862274097222222
2021-10-18T00:00:00Z,ccre,temperature,11,12.922815555555555
2021-10-18T00:00:00Z,ccre,temperature,12,12.123745416666669
2021-10-18T00:00:00Z,ccre,temperature,13,11.945620208333333
2021-10-27T00:00:00Z,ccre,temperature,2,18.27507388888889
2021-10-27T00:00:00Z,ccre,temperature,3,18.302192777777776
2021-10-27T00:00:00Z,ccre,temperature,4,18.231147569444445
2021-10-27T00:00:00Z,ccre,temperature,5,18.100195347222225
2021-10-27T00:00:00Z,ccre,temperature,6,18.003550069444444
2021-10-27T00:00:00Z,ccre,temperature,7,17.978380694444443
2021-10-27T00:00:00Z,ccre,temperature,8,17.937389236111112
2021-10-27T00:00:00Z,ccre,temperature,9,17.89188125
2021-10-27T00:00:00Z,ccre,temperature,10,17.48752673611111
2021-10-27T00:00:00Z,ccre,temperature,11,13.893328402777778
2021-10-27T00:00:00Z,ccre,temperature,12,12.245843958333332
2021-10-27T00:00:00Z,ccre,temperature,13,12.09472423611111
2021-11-03T00:00:00Z,ccre,temperature,2,16.214126458333332
2021-11-03T00:00:00Z,ccre,temperature,3,16.24395888888889
2021-11-03T00:00:00Z,ccre,temperature,4,16.23232888888889
2021-11-03T00:00:00Z,ccre,temperature,5,16.198026319444445
2021-11-03T00:00:00Z,ccre,temperature,6,16.182003055555555
2021-11-03T00:00:00Z,ccre,temperature,7,16.172255763888888
2021-11-03T00:00:00Z,ccre,temperature,8,16.156394375
2021-11-03T00:00:00Z,ccre,temperature,9,16.14465125
2021-11-03T00:00:00Z,ccre,temperature,10,16.03227465277778
2021-11-03T00:00:00Z,ccre,temperature,11,14.530215555555555
2021-11-03T00:00:00Z,ccre,temperature,12,12.357032013888888
2021-11-03T00:00:00Z,ccre,temperature,13,12.187086041666667
2021-11-07T00:00:00Z,ccre,temperature,2,14.577542291666669
2021-11-07T00:00:00Z,ccre,temperature,3,14.615208819444444
2021-11-07T00:00:00Z,ccre,temperature,4,14.611253680555556
2021-11-07T00:00:00Z,ccre,temperature,5,14.587158541666666
2021-11-07T00:00:00Z,ccre,temperature,6,14.583885902777778
2021-11-07T00:00:00Z,ccre,temperature,7,14.5892875
2021-11-07T00:00:00Z,ccre,temperature,8,14.579919930555556
2021-11-07T00:00:00Z,ccre,temperature,9,14.565548125
2021-11-07T00:00:00Z,ccre,temperature,10,14.519579583333334
2021-11-07T00:00:00Z,ccre,temperature,11,14.507371527777778
2021-11-07T00:00:00Z,ccre,temperature,12,12.489993055555557
2021-11-07T00:00:00Z,ccre,temperature,13,12.241002222222225
2021-11-12T00:00:00Z,ccre,temperature,2,14.235100555555556
2021-11-12T00:00:00Z,ccre,temperature,3,14.229525625
2021-11-12T00:00:00Z,ccre,temperature,4,14.172277222222222
2021-11-12T00:00:00Z,ccre,temperature,5,14.106440208333334
2021-11-12T00:00:00Z,ccre,temperature,6,14.065617083333333
2021-11-12T00:00:00Z,ccre,temperature,7,14.028665694444443
2021-11-12T00:00:00Z,ccre,temperature,8,13.965523402777778
2021-11-12T00:00:00Z,ccre,temperature,9,13.921076805555556
2021-11-12T00:00:00Z,ccre,temperature,10,13.70264375
2021-11-12T00:00:00Z,ccre,temperature,11,13.575083472222222
2021-11-12T00:00:00Z,ccre,temperature,12,12.680698333333334
2021-11-12T00:00:00Z,ccre,temperature,13,12.33052902777778
2021-11-19T00:00:00Z,ccre,temperature,2,12.415277083333333
2021-11-19T00:00:00Z,ccre,temperature,3,12.474040694444444
2021-11-19T00:00:00Z,ccre,temperature,4,12.475968125
